"Patient","Seq.ID","Time","Distance","Error","Normal.Error"
1,"M77557_env_DPSC_1064",1064,0.1195379921705,85.6470160057785,0.0453879258112234
1,"M77578_env_DPSC_1309",1309,0.1213244638325,309.031956888422,0.163768922569381
1,"M77607_env_DPSC_1706",1706,0.184914224932,-63.3597298991021,-0.0335769633805523
1,"M77594_env_DPSC_1706",1706,0.184398903149,-57.1246963181402,-0.0302727590451193
1,"M77617_env_DPSC_1887",1887,0.199535513398,-59.2671062023464,-0.0314081113949902
1,"M77629_env_DPSC_1887",1887,0.189185986289,65.9549418469792,0.0349522744287118
1,"M77597_env_DPSC_1706",1706,0.184408903154,-57.2456893928384,-0.030336878321589
1,"M77628_env_DPSC_1887",1887,0.206354899765,-141.776917358142,-0.0751335015146488
1,"M77635_env_DPSC_1887",1887,0.2248504744545,-365.560450468018,-0.193725728917868
1,"M77620_env_DPSC_1887",1887,0.***REMOVED***07674559,3.98609168744952,0.00211239623076286
1,"M77625_env_DPSC_1887",1887,0.189144565589,66.4561033813188,0.035217860827408
1,"M77632_env_DPSC_1887",1887,0.189147565001,66.4198125914472,0.0351986288242964
1,"M77623_env_DPSC_1887",1887,0.1844039031515,123.814807144511,0.0656146301772712
1,"M77596_env_DPSC_1706",1706,0.184406903153,-57.2214907778989,-0.0303240544662951
1,"M77601_env_DPSC_1706",1706,0.184406903153,-57.2214907778989,-0.0303240544662951
1,"M77622_env_DPSC_1887",1887,0.1844039031515,123.814807144511,0.0656146301772712
1,"M77592_env_DPSC_1706",1706,0.18440090315,-57.1488949330796,-0.0302855829004132
1,"M77593_env_DPSC_1706",1706,0.1843999031495,-57.1367956256099,-0.0302791709727663
1,"M77615_env_DPSC_1706",1706,0.1657065318355,169.039938464009,0.089581313441446
1,"M77612_env_DPSC_1706",1706,0.1657065318355,169.039938464009,0.089581313441446
1,"M77614_env_DPSC_1706",1706,0.165705531835,169.052037771478,0.0895877253690929
1,"M77587_env_DPSC_1309",1309,0.165365775915,-223.837152943112,-0.118620642789142
1,"M77591_env_DPSC_1309",1309,0.180998185133,-412.978383997122,-0.218854469526827
1,"M77565_env_DPSC_1064",1064,0.124247289099,28.6678129901784,0.0151922697351237
1,"M77574_env_DPSC_1309",1309,0.1587741303055,-144.082845857994,-0.0763555091987252
1,"M77573_env_DPSC_1309",1309,0.1412508641575,67.9364331347438,0.0360023493029909
1,"M77583_env_DPSC_1309",1309,0.1613074517335,-174.734265409863,-0.0925989747800016
1,"M77590_env_DPSC_1309",1309,0.1348728521335,145.105923075398,0.0768976804851076
1,"M77588_env_DPSC_1309",1309,0.1463509973785,6.22838401019499,0.00330068045055378
1,"M77584_env_DPSC_1309",1309,0.136786120114,121.956717081526,0.0646299507586252
1,"M77580_env_DPSC_1309",1309,0.1585235472635,-141.050966102021,-0.0747487896672077
1,"M77567_env_DPSC_1064",1064,0.1133410712145,160.625430530177,0.0851221147483717
1,"M77582_env_DPSC_1309",1309,0.1012083290555,552.423134966663,0.292752058805863
1,"M77560_env_DPSC_1064",1064,0.112547153905,170.231275360609,0.0902126525493422
1,"M77575_env_DPSC_1309",1309,0.125003154398,264.522370904435,0.140181436621322
1,"M77576_env_DPSC_1309",1309,0.0921194976185,662.391646081196,0.351028959237518
1,"M77579_env_DPSC_1309",1309,0.099404973522,574.242477134439,0.304315038227048
1,"M77553_env_DPSC_0",0,0.027324981851,137.360022734362,0.0727928048406793
